global_sentence_id,document_id,sentence_id,sentence
11264,124,148,"די סכך־נאָדלען װינקען און שמײכלען...
עס װעט זײַן פֿרילינג, עס װעט זײַן."
11265,124,149,"אַפֿילו אין דער פֿאַרפֿרױרענער לופֿט שװעבט פּלוצלונג אַ שטראָם, אַ ריח, װאָס דערמאָנט זומער און שמעקנדיקן פֿאַרנאַכט."
11266,124,150,איצטער שװײַגט נאָך דערװײַל דער װאַלד.
11267,124,151,פֿון ערגעץ איז אַ הײַפֿל שנײ אַראָפּגעפֿאַלן און אַזאַ שאָרך האָט אױך אַן עכאָ אין װאַלד.
11268,124,152,דרײַ פֿאַרשנײטע הײַזער שטײען דאָ און אַ ביסל װײַטער — אַ שטאַל.
11269,124,153,פֿון אײן הױז גײט אַ רױך און אונטער אים זענען אָנגעפֿלױגן אַ גאַנצע מחנה קראָען.
11270,124,154,זײער שװאַרצקײט גלאַנצט אין דער אַרומיקער װײַסקײט.
11271,124,155,"זײ שרײַען נישט, זײ זוכן עפּעס צו עסן."
11272,124,156,לאַנג געדױערט און קײן טיר עפֿנט זיך נישט.
11273,124,157,"שפּעטער, נאָך אַ האַלבן טאָג, װען שטיקער קאַלטע זון נעמען אַרום מיט פֿאַרגליװערטע אָרעמס אַ גאַנצע רײ בײמער, שפּעטער עפֿנט זיך פּלוצלונג אַ טיר און עס גײט אַרױס פֿון דאָרטן אַן אָנגעפּעלצטע פֿרױ אין שטיװל, מיט אַ טוך אַרומגעװיקלט דעם קאָפּ."
11274,124,158,דאָס איז צילקע.
11275,124,159,"שפּרײַזט קײן מסטיבאָװע...
און אין מסטיבאָװע פֿליקט מען אַ גאַנצן װינטער פֿעדערן."
11276,124,160,"צילקע האָט דאָרט עטלעכע באַקאַנטע הײַזער, װוּ זי קומט אַרײַן."
11277,124,161,און אומעטום זינגט מען און מען פֿליקט פֿעדערן.
11278,124,162,"גלײַך נאָך סוכּות הײבט זיך דאָס אָן, ביז פּסח."
11279,124,163,"אַלע װײַבער, אַלע קינדער זענען טאָג און נאַכט אײַנגעפֿעדערט."
11280,124,164,"צילקען דאַכט זיך, אַז זײ מאַכן דאָס דעם גאַנצן שנײ מיט זײערע פֿעדערן, דעם שנײ, װאָס פֿאַרדעקט זײער גאַנצן װאַלד מיטן טײַכל, מיטן שאָסײ."
11281,124,165,מען פּרעגלט גענדז אין מסטיבאָװע און מען עסט גריבענעס.
11282,124,166,"אױפֿן גאַס שטײט לאַנג דער פֿראָסט און אין די הײַזער איז אַזױ װאַרעם, װײַל קײן האָלץ פֿעלט נישט אין דער באַװאַלדיקטער געגנט."
11283,124,167,"פֿעדערט מען... מײדלעך און װײַבער, מען גײט אַרױס אַזױ אין גאַס אײַנקױפֿן, מען גײט צו גאַסט אײַנגעפֿעדערטע."
11284,124,168,"אין דער לופֿטן טראָגן זיך אין אײנעם מיטן שנײ װײַסע אומשולדיקע פּוכעלעך, װײַסער און לײַכטער, װי דער שנײ אַלײן."
11285,124,169,פֿון די הײַזלעך שלאָגט אַרױס אַ װאַרעמע פּאַרע און די קוימענס שיקן בלאָע זיגזאַגן צום הימל.
11286,124,170,רויִק און װאַרעם גײט דאָס לעבן אין מסטיבאָװע.
11287,124,171,צילקע קומט אַהין.
11288,124,172,זי אַנטלױפֿט פֿון זײער עלנטן װאַלד.
11289,124,173,גאַנצע טעג איז זי אַלײן מיט דער מומע ניכע.
11290,124,174,"יענע בײזערט זיך, װי אַן אַלטע קראָ."
11291,124,175,דערנאָך נעמען זײ בײדע שװײַגן.
11292,124,176,"טעג, לאַנגע טעג נאָך אַנאַנד שװײַגן זײ, רעדן קײן װאָרט נישט אױס."
11293,124,177,"די יונגע צילקע איז אין כּעס אױף דער אַלטער ניכע, װײַל זי איז אַלט און בײז."
11294,124,178,"די אַלטע ניכע איז אין כּעס אױף דער יונגער צילקע, װײַל יענע איז יונג און װילד."
11295,124,179,"און פֿון דעם שװײַגן קומט אַרױס דאָס, װאָס צילקע ציט אַרױף אױף זיך די גרױסע שטיװל, פּעלצט זיך אײַן און װיקלט זיך אַרום מיט אַ טוך."
11296,124,180,זי אַנטלױפֿט קײן מסטיבאָװע.
11297,124,181,"אַ גאַנצן טאָג זיצט זי דאָרטן בײַ באַראַשן דעם סטאַראָסטע, װעלכער גיט אַלעמען אַרױס פּעסער."
11298,124,182,"דער באַראַש האָט אַ יונגן זון, פֿרױקע, טראָגט ער גלאַנציקע שטיװעלעך און שטענדיק זינגט ער און שטענדיק שפּאַסט ער."
11299,124,183,"דאָרטן זיצט צילקע גאַנצענע טעג מיט פֿרױקעס שװעסטער, זי פֿליקט אױך פֿעדערן און זינגט דערבײַ מאָדנע לידלעך:
װאָס זאָגט זי װעלט?װאָס זאָגט זי װעלט?אַז פֿרױען ליבן געלט...
זי זינגט און פֿאַרשטײט ניט, װאָס זי זינגט, נאָר דאָ מיט די מענטשן איז אַזױ גוט אַזױ װאַרעם...
מען באַקט אָפּ קאַרטאָפֿל און מען דערקװיקט זיך מיט זײ."
11300,124,184,די מאַנסבילן גײען אַװעק אין בית־המדרש.
11301,124,185,"עס בלײַבן די װײַבער, פֿאַרנאַכטצײַט."
11302,124,186,"מען צינדט אָן פֿײַער, מען זינגט לאַנג, לאַנג, ביז מיד װערן און דאָס זעקל מיט די פֿעדערן װערט נישט קלענער."
11303,124,187,"און עס װעט, דאַכט זיך, קײן מאָל שױן קלענער נישט װערן."
11304,124,188,"נאָר קײנעם אַרט נישט, קײנעם טוט עס נישט באַנג."
11305,124,189,"פֿאַראַן אױך בײַ די באַראַשעס אַ זײדע, צי אַן עלטער־זײדע."
11306,124,190,צילקע האָט נישט גענױ געװוּסט.
11307,124,191,"גערופֿן האָט מען אים „ניקאָלײַעװסקער“, אַ ברײטע װײַסע באָרד האָט ער געהאַט און גערעדט האָט ער מיטן „ר“."
11308,124,192,"אָפּגעזאָגט צװײ װערטער און געלאַכט, געזאָגט אַ װאָרט און געלאַכט."
11309,124,193,"בעת ער פֿלעגט לאַכן, פֿלעגט שטענדיק אױסדוכטן, אַז עס דונערט."
11310,124,194,"קײנער האָט נישט פֿאַרשטאַנען, װאָס דער אַלטער רעדט, נאָר עס איז געװען אָנגענעם אין זײַן געזעלשאַפֿט."
11311,124,195,ער האָט מיט זײַן אַלטקײט געטרײסט די מענטשן.
11312,124,196,"עס האָט זיך געטראַכט דערבײַ:
װי לאַנג אַ מענטש קאָן לעבן, האָ־האָ!"
11313,124,197,"ער פֿלעגט זיצן פֿון װײַטן אין אַ װינקל, נאָר די פֿעדערלעך, די פּוכיקע פּינטעלעך האָבן אים נישט אױסגעמיטן."
11314,124,198,ער פֿלעגט נאָך װײַסער װערן.
11315,124,199,"— דער זײדע איז שוין אין גאַנצן װײַס, — פֿלעגן לאַכן די קינדער."
11316,124,200,— עס װעט זיך אים חלומען װײכע פּערענעס.
11317,124,201,— מיט הונדערט יאָר צוריק איז ער געװען ייִנגער.
11318,124,202,"— נישט אַלע װעלן צו זײַנע יאָרן דערלעבן, — דאָס פֿלעגט זאָגן אײנע פֿון די עלטערע פֿרױען און די שפּאַסן פֿלעגן גלײַך אױפֿהערן."
11319,124,203,"אַ סך מאָל בלײַבט דאָרט צילקע נעכטיקן און די מײדלעך, פֿרױקעס שװעסטערס, דערצײלן מאָדנע מעשׂיות: פֿון ליבע, פֿון פֿאַרליבענישן, פֿון אײפֿערזוכט."
11320,124,204,"צילקע פֿאַרשטײט זײער װײניק פֿון זײערע רײד, נאָר זי האָט נישט ליב צו פֿרעגן."
11321,124,205,"זי מוז אַלץ דערגײן מיט איר אײגענעם שׂכל אַלײן, אַלײן דאַרף זי אַלץ דערגײן."
11322,124,206,דער באַראַש האָט אַן אײגן פֿערד מיט אַ שליטן.
11323,124,207,"שפּאַנט פֿרױקע אײַן אַ מאָל דאָס פֿערדל און מען לאָזט זיך איבערן שנײ און מען שרײַט, אַזױ װי די דאָרפֿישע שקצים מיט די שיקסעס."
11324,124,208,"עפּעס אַזױ פֿיל מײדלעך פּאַקט ער אַרײַן, דער פֿרױקע, אין שליטן און ער אײנער, אַ יונג לוסטיק בחורל האַלט די לײצעס און שמײַסט דאָס פֿערד."
11325,124,209,"און צילקע האָט באַמערקט אַ מאָדנע זאַך: אַ סך מאָל לאָזט ער אָפּ די לײצעס און כאַפּט זיך צו צו אַ שכנטע, װאָס טוליעט זיך אין שליטן און ער נעמט זי קושן; די איבעריקע מײדלעך מאַכן זיך נישט זעענדיק."
11326,124,210,"זי, צילקע, פֿאַרדרײט אױך דעם קאָפּ און זי װערט עפּעס בײז אױף פֿרױקען און אױף דעם מײדל, װאָס ער קושט און אין דער זעלבער צײַט נעמט בײַ איר דאָס בלוט זידן פֿון אַן אומפֿאַרשטענדלעכער אױפֿרעגונג."
11327,124,211,"זי װיל שױן גיכער אַהײם, בעט זי פֿרױקען, ער זאָל אַ קירעװע טאָן צו זײ אין װאַלד."
11328,124,212,"פֿרױקע פֿאָלגט, ער פֿירט זי אָפּ אַהײם."
11329,124,213,"קריכט זי אַרױס פֿון שליטן מיט אַזעלכע שװערע פֿיס, מיט אַ בײזקײט אױף װעמען."
11330,124,214,דער שליטן איז שױן אַװעקגעפֿאָרן צוריק קײן מסטיבאָװע.
11331,124,215,זי הערט נאָך לאַנג דעם עכאָ פֿון די געשרייען.
11332,124,216,"כאַ, כאַ, כאַ!"
11333,124,217,דער װאַלד מיט.
11334,124,218,"און זי שטײט און גלאָצט מיט די אױגן אױף די דרײַ פֿאַרשנײטע הײַזער, פֿון װעלכע אײנס איז בלױז באַװאָרנט און אָנגעװאַרעמט."
11335,124,219,זי שטײט און הערט זיך צו צום װאַלדס שװײַגן.
11336,124,220,לאַנגזאַם קומט זי צו זיך.
11337,124,221,"זי דערמאָנט זיך איצט מסטיבאָװע מיט די פֿעדערן, מיט די מײדלעך, װאָס פֿרױקע קושט און אַלץ זעט אױס אַזױ װײַט, אַזױ װײַט."
11338,124,222,פּלוצלונג װאַקסט פֿאַר איר אױס די מומע ניכע.
11339,124,223,"— פֿאַר װאָס גײסטו נישט אין שטוב אַרײַן, איך האָב דערהערט, װי דו ביסט צוגעפֿאָרן."
11340,124,224,"פֿאַר װאָס גײסטו נישט אַרײַן...
עס געדױערט עטלעכע סעקונדן ביז זי פֿאַרשטײט די מומע, ביז זי נעמט שטעלן טריט."
11341,124,225,"פּונקט, װי זי װאָלט באמת פֿרעמד געװען מיט די מענטשן."
11342,124,226,"מיט אַלעמען, מיט דער גאַנצער װעלט."
11343,124,227,"און אין שטוב, װען זײ גײען אַרײַן האָט די מומע פּרעטענזיעס צו צילקען."
11344,124,228,— װאָס האָסטו מיטגעבראַכט אַזױ פֿיל פֿעדערן?
11345,124,229,צו װאָס צילקע רירט זיך נישט צו װערט עס באַלד פֿאַרפֿעדערט.
11346,124,230,"— מומע, בײזער זיך נישט.— בעט זיך צילקע."
11347,124,231,"און די מומע ניכע דערמאָנט זיך, אַז דאָס „קינד“ איז אַן עלנטע יתומה, קריגט זי אױף איר אַזױ פֿיל גוטן רחמנות."
